solarSystemId	solarSystemName	security	regionID	wormholeClassId	connectedSystems
30002005	5ZXX-K	-0.229454036925206	10000023	9	30002004,30002006,30002007
30002006	JE-D5U	-0.217207317332369	10000023	9	30002005,30002008,30002009,30002010
30002007	2-6TGQ	-0.211345319237087	10000023	9	30002005,30002014
30002008	OE-9UF	-0.209478628734546	10000023	9	30002006,30002009
30002009	PFU-LH	-0.257484665964041	10000023	9	30002006,30002008
30002010	R6XN-9	-0.181389732407211	10000023	9	30001978,30001989,30002006,30002011
30002011	3V8-LJ	-0.173264329134309	10000023	9	30002010,30002012,30002013,30002014
30002012	B8EN-S	-0.161460573452256	10000023	9	30001978,30002011
30002013	R-LW2I	-0.15342653964752	10000023	9	30002011,30002015
30002014	DP-1YE	-0.172616249533804	10000023	9	30002007,30002011,30002015
30002015	4-ABS8	-0.194327084419435	10000023	9	30001977,30002013,30002014
30002016	7RM-N0	-0.0626399495582981	10000023	9	30001980,30002017,30002019,30002020
30002017	S-MDYI	-0.0522884466788996	10000023	9	30002016,30002018
30002018	ZKYV-W	-0.0556209192141077	10000023	9	30002017,30002019,30002021
30002019	F-NMX6	-0.0590620465592793	10000023	9	30002016,30002018,30002029
30002020	GA-P6C	-0.0816712050526559	10000023	9	30002016
30002021	FWA-4V	-0.0225512570307238	10000023	9	30002018,30002022
30002022	RZC-16	-0.030471381291005	10000023	9	30002021,30002035
30002023	RD-G2R	-0.132530974992026	10000023	9	30001981,30002024
30002024	UC3H-Y	-0.0978734936355354	10000023	9	30002023,30002025,30002027,30002028
30002025	6GWE-A	-0.0774097059672703	10000023	9	30002024,30002026,30002027,30002028
30002026	J-OK0C	-0.0550095814148124	10000023	9	30002025
30002027	KDV-DE	-0.0872958652010949	10000023	9	30002024,30002025,30002028
30002028	MT9Q-S	-0.0861278128036091	10000023	9	30002024,30002025,30002027
30002029	B-9C24	-0.067233104457488	10000023	9	30002019,30002030,30002031
30002030	P-2TTL	-0.0990307023621378	10000023	9	30002029,30002031,30002032,30002033,30002034
30002031	7X-VKB	-0.0652004839254683	10000023	9	30002029,30002030
30002032	E-Z2ZX	-0.116332502174503	10000023	9	30002030,30002033,30003685
30002033	RORZ-H	-0.127091387066797	10000023	9	30002030,30002032,30002034,30002042
30002034	O-A6YN	-0.123891988213485	10000023	9	30002030,30002033
30002035	MQ-NPY	-0.0291277184514623	10000023	9	30002022,30002036,30002038,30002039
30002036	D2-HOS	-0.0299489154260593	10000023	9	30002035,30002037,30002039,30002040
30002037	Y2-6EA	-0.025357034070331	10000023	9	30002036,30002038,30002041
30002038	TFA0-U	-0.0292752614898645	10000023	9	30002035,30002037
30002039	RQH-MY	-0.0285058038305579	10000023	9	30002035,30002036,30003855
30002040	HPS5-C	-0.0353669928044011	10000023	9	30002036
30002041	DT-TCD	-0.0215288832629417	10000023	9	30002037
30002042	KU5R-W	-0.17168331258937	10000023	9	30002033,30002043
30002043	H1-J33	-0.201527856523655	10000023	9	30002042,30002044
30002044	Y-C3EQ	-0.14176646848959	10000023	9	30002043,30002045,30002046
30002045	OGV-AS	-0.142161408225099	10000023	9	30002044,30002047
30002046	7D-0SQ	-0.122181896896827	10000023	9	30002044,30004063
30002047	UI-8ZE	-0.206598003500328	10000023	9	30002045
30002103	NS2L-4	-0.57643384189138	10000025	9	30002105,30002122
30002104	QI-S9W	-0.341910425601886	10000025	9	30002105,30002108,30002138
30002105	B-S347	-0.581030440956624	10000025	9	30002103,30002104,30002107
30002106	PPFB-U	-0.0741661861609725	10000025	9	30002108
30002107	AF0-V5	-0.398749801550923	10000025	9	30002105
30002108	B-A587	-0.233449271089133	10000025	9	30002104,30002106
30002109	Y19P-1	-0.171217859348419	10000025	9	30002110,30002111,30002112,30002113,30002114
30002110	B9E-H6	-0.365429038850063	10000025	9	30002109,30002112,30002122,30002145
30002111	SPBS-6	-0.181780196281097	10000025	9	30002109,30002113,30002114
30002112	JDAS-0	-0.293115686874973	10000025	9	30002109,30002110,30002115
30002113	A4B-V5	-0.15318490578457	10000025	9	30002109,30002111,30002114
30002114	LN-56V	-0.21823929592355	10000025	9	30002109,30002111,30002113
30002115	Y2-QUV	-0.278498480354165	10000025	9	30002112,30002116
30002116	O7-7UX	-0.257472969139039	10000025	9	30002115
30002117	Z8-81T	-0.185620974466689	10000025	9	30002119,30002120
30002118	XD-JW7	-0.236784086482294	10000025	9	30001166,30002120
30002119	DY-P7Q	-0.227250784491862	10000025	9	30002117,30002121,30002122,30002123
30002120	H-RXNZ	-0.204139272777127	10000025	9	30002117,30002118,30002133
30002121	ZBP-TP	-0.0953465555767968	10000025	9	30002119
30002122	XVV-21	-0.320978986755605	10000025	9	30002103,30002110,30002119,30004804
30002123	GXK-7F	-0.3292070460896	10000025	9	30002119,30002124,30002125,30002127
30002124	EA-HSA	-0.516158758957264	10000025	9	30002123,30002126,30002127
30002125	78TS-Q	-0.182808095154514	10000025	9	30002123,30002127
30002126	WYF8-8	-0.604061994333085	10000025	9	30002124,30002128
30002127	CJNF-J	-0.219211197102066	10000025	9	30002123,30002124,30002125
30002128	FYI-49	-0.695615625429627	10000025	9	30002126
30002129	RF6T-8	-0.593800604103995	10000025	9	30002131,30002133,30002134,30002153
30002130	ZJA-6U	-0.570408595849696	10000025	9	30002131,30002133,30002134,30002136
30002131	94FR-S	-0.619908618517217	10000025	9	30002129,30002130,30002134,30002135
30002132	Q-HJ97	-0.416475082793594	10000025	9	30002133
30002133	GM-0K7	-0.386888966789244	10000025	9	30002120,30002129,30002130,30002132,30002137
30002134	I-NGI8	-0.588021961861845	10000025	9	30002129,30002130,30002131,30002135,30002136
30002135	R-ZUOL	-0.639293823174218	10000025	9	30002131,30002134
30002136	E1F-LK	-0.452558442815607	10000025	9	30002130,30002134
30002137	Z4-QLD	-0.283820112553044	10000025	9	30002133
30002138	QE-E1D	-0.273867987908089	10000025	9	30002104,30002139,30002140
30002139	LK1K-5	-0.298335882396166	10000025	9	30002138,30002141,30002165
30002140	REB-KR	-0.271136045894495	10000025	9	30002138,30002142,30002144
30002141	Z-H2MA	-0.272968868935656	10000025	9	30002139,30002143
30002142	L-5JCJ	-0.258914631178028	10000025	9	30002140,30002144
30002143	B-KDOZ	-0.254472891827696	10000025	9	30002141,30002159
30002144	4-GB14	-0.250968389546613	10000025	9	30002140,30002142
30002145	PH-NFR	-0.241709434879626	10000025	9	30002110,30002146,30002147,30002148
30002146	DW-N2S	-0.21371218303354	10000025	9	30002145,30002147,30002148,30002149,30002150
30002147	W-FHWJ	-0.235296406360968	10000025	9	30002145,30002146,30002150
30002148	X-6WC7	-0.374665561819855	10000025	9	30002145,30002146,30002150
30002149	D-BAMJ	-0.133084519609179	10000025	9	30002146,30002150,30002151
30002150	JKWP-U	-0.236184477434911	10000025	9	30002146,30002147,30002148,30002149
30002151	RHE7-W	-0.0830315158438194	10000025	9	30002149,30002152
30002152	F76-8Q	-0.060215590100807	10000025	9	30002151
30002153	O3Z5-G	-0.647334306936138	10000025	9	30002129,30002154,30002157
30002154	4DV-1T	-0.586490750220344	10000025	9	30002153,30002155
30002155	XS-K1O	-0.543662196119711	10000025	9	30002154,30002156
30002156	FN-DSR	-0.397824412168114	10000025	9	30002155,30002158
30002157	B-R5RB	-0.708121043648028	10000025	9	30002153
30002158	7-ZT1Y	-0.302305348011313	10000025	9	30002156
30002159	9-XN3F	-0.34948830700158	10000025	9	30002143,30002160,30002162
30002160	AC-7LZ	-0.301447631518013	10000025	9	30002159,30002161,30002163
30002161	LBA-SO	-0.274089531273653	10000025	9	30002160,30002163
30002162	Y-FZ5N	-0.413374354396359	10000025	9	30002159,30002164,30004820
30002163	E8-YS9	-0.304436340243023	10000025	9	30000520,30002160,30002161
30002164	U79-JF	-0.555577470798527	10000025	9	30002162,30002172
30002165	B2-UQW	-0.371998978174181	10000025	9	30002139,30002166,30002167
30002166	U9U-TQ	-0.345220827613563	10000025	9	30002165,30002168
30002167	6-I162	-0.477304599260609	10000025	9	30002165,30002168
30002168	08-N7Q	-0.716018598990618	10000025	9	30002166,30002167,30002169
30002169	Y-C4AL	-0.686753209457535	10000025	9	30002168,30002170
30002170	CKX-RW	-0.627515778937534	10000025	9	30002169,30002171,30002178
30002171	8X6T-8	-0.653026548207865	10000025	9	30002170
30002172	W4E-IT	-0.597842813453924	10000025	9	30002164,30002173,30002175
30002173	OP9L-F	-0.58250484536671	10000025	9	30002172,30002174,30002175,30002176
30002174	J-QA7I	-0.480516663002055	10000025	9	30002173,30002175,30002177
30002175	2O-EEW	-0.761683353913082	10000025	9	30002172,30002173,30002174,30002176
30002176	Y-N4EF	-0.787164070628712	10000025	9	30002173,30002175
30002177	7YSF-E	-0.375149751299073	10000025	9	30002174
30002178	KCDX-7	-0.579183900357142	10000025	9	30002170,30002179,30002180
30002179	O7-VJ5	-0.568739432138095	10000025	9	30002178,30002180,30002181,30002182
30002180	FRTC-5	-0.601910805232691	10000025	9	30002178,30002179,30002181,30002184
30002181	M-ZJWJ	-0.473105852507802	10000025	9	30000513,30002179,30002180,30002185
30002182	R-ORB7	-0.596412617414275	10000025	9	30002179,30002183
30002183	RU-PT9	-0.609937991835303	10000025	9	30002182,30004871
30002184	DR-427	-0.686213545373838	10000025	9	30002180,30002186
30002185	NI-J0B	-0.493747852252849	10000025	9	30002181
30002186	QN-6J2	-0.722518445684521	10000025	9	30002184
30002283	2G-VDP	-0.206970019	10000027	9	30002284,30002286,30002324
30002284	9F-3CR	-0.288224371	10000027	9	30002283,30002288,30002318
30002285	J7M-3W	-0.072268366	10000027	9	30002287,30002303,30002835
30002286	KRPF-A	-0.053733294	10000027	9	30002283,30002287
30002287	9P-870	-0.021381085	10000027	9	30002285,30002286,30002378
30002288	QNXJ-M	-0.438490058	10000027	9	30002284,30002296,30002311
30002289	AID-9T	-0.129641329	10000027	9	30002290,30002295,30002847
30002290	PXE-RG	-0.18677988	10000027	9	30002289,30002293
30002291	5J-62N	-0.31931921	10000027	9	30002292,30002294
30002292	Z-DRIY	-0.494215783	10000027	9	30002291,30002293,30005129
30002293	8-MXHA	-0.3301482	10000027	9	30002290,30002292
30002294	LPVL-5	-0.073457483	10000027	9	30002291,30002337
30002295	D3S-EA	-0.126102916	10000027	9	30002289
30002296	KGT3-6	-0.473881277	10000027	9	30002288,30002299,30002300
30002297	4LJ6-Q	-0.307623676	10000027	9	30002298,30002299
30002298	SAH-AD	-0.247388507	10000027	9	30002297,30002301,30002369
30002299	MF-PGF	-0.376205869	10000027	9	30002296,30002297
30002300	L-ZJLN	-0.507204492	10000027	9	30002296
30002301	G-QTSD	-0.155415248	10000027	9	30000783,30002298,30002360
30002302	3G-LFX	-0.145396633	10000027	9	30002303,30002304,30002305,30002309
30002303	NK-VTL	-0.098342278	10000027	9	30002285,30002302,30002304
30002304	D-CR6W	-0.148348717	10000027	9	30002302,30002303,30002306,30002308
30002305	BY-7PY	-0.016803849	10000027	9	30002302,30002380,30002381
30002306	GN-TNT	-0.018573628	10000027	9	30002304,30002307
30002307	QKCU-4	-0.049713332	10000027	9	30002306,30002309
30002308	0M-24X	-0.315781076	10000027	9	30002304,30002331
30002309	N06Z-Q	-0.033550194	10000027	9	30001091,30001092,30002302,30002307,30002310
30002310	YX-0KH	-0.030253041	10000027	9	30002309
30002311	KMH-J1	-0.452214568	10000027	9	30002288,30002312
30002312	CYB-BZ	-0.304567489	10000027	9	30002311,30002313,30002314
30002313	5U-3PW	-0.128692138	10000027	9	30002312,30002314,30002315
30002314	89JS-J	-0.062228433	10000027	9	30002312,30002313,30002350
30002315	C9R-NO	-0.150801811	10000027	9	30002313,30002316
30002316	FKR-SR	-0.123234854	10000027	9	30002315,30002356
30002317	1ACJ-6	-0.479886789	10000027	9	30002320
30002318	BNX-AS	-0.440610671	10000027	9	30002284,30002320,30002321
30002319	XB-9U2	-0.423335052	10000027	9	30002320
30002320	F9-FUV	-0.706624267	10000027	9	30002317,30002318,30002319,30002322
30002321	FB-MPY	-0.388876676	10000027	9	30002318,30002836
30002322	RO-0PZ	-0.458968879	10000027	9	30002320
30002323	JTA2-2	-0.145956505	10000027	9	30002324,30002325,30002326
30002324	R-6KYM	-0.087538668	10000027	9	30002283,30002323,30002328,30002330
30002325	3H58-R	-0.031323219	10000027	9	30002323
30002326	RV-GA8	-0.11698774	10000027	9	30002323,30002327,30002330
30002327	TP-RTO	-0.041828573	10000027	9	30002326,30002328,30002329
30002328	GTY-FW	-0.139883495	10000027	9	30002324,30002327
30002329	1H5-3W	-0.039416607	10000027	9	30002327
30002330	QZV-X3	-0.057112041	10000027	9	30002324,30002326
30002331	IS-OBW	-0.386671414	10000027	9	30002308,30002332,30002335
30002332	1GH-48	-0.290911121	10000027	9	30002331,30002333,30002334,30002335
30002333	IRD-HU	-0.434728119	10000027	9	30002332,30002334
30002334	B-2VXB	-0.606535735	10000027	9	30002332,30002333,30002336,30002344
30002335	FIZU-X	-0.595417936	10000027	9	30002331,30002332
30002336	JAWX-R	-0.693827459	10000027	9	30001533,30002334
30002337	Z0G-XG	-0.06680073	10000027	9	30002294,30002338
30002338	ALC-JM	-0.131820233	10000027	9	30002337,30002339
30002339	9QS5-C	-0.050376618	10000027	9	30002338,30002340,30002341
30002340	NWX-LI	-0.222100922	10000027	9	30002339,30002341,30002342,30002343
30002341	N-SFZK	-0.242598535	10000027	9	30002339,30002340
30002342	2B-UUQ	-0.463205399	10000027	9	30002340,30002364
30002343	I64-XB	-0.252113617	10000027	9	30002340,30002377
30002344	4-QDIX	-0.654607339	10000027	9	30002334,30002345
30002345	FGJP-J	-0.663567493	10000027	9	30002344,30002346,30002348
30002346	89-JPE	-0.669820275	10000027	9	30001111,30002345,30002347,30002348,30002349
30002347	D-IZT9	-0.660764066	10000027	9	30002346,30002349
30002348	WU9-ZR	-0.692200629	10000027	9	30002345,30002346
30002349	E8-432	-0.684539426	10000027	9	30002346,30002347
30002350	43-1TL	-0.068253358	10000027	9	30002314,30002351
30002351	O-LJOO	-0.02699887	10000027	9	30002350,30002352,30002353
30002352	ZS-PNI	-0.08368803	10000027	9	30002351,30002354
30002353	TZ-74M	-0.054484977	10000027	9	30002351,30002878
30002354	8KE-YS	-0.053898784	10000027	9	30002352,30002355
30002355	LXQ2-T	-0.076501757	10000027	9	30000198,30002354,30002370
30002356	HV-EAP	-0.196973754	10000027	9	30002316,30002357,30002358,30002361
30002357	3IK-7O	-0.173151498	10000027	9	30002356,30002358,30002361
30002358	O-EUHA	-0.129867458	10000027	9	30002356,30002357,30002359,30002363
30002359	MO-I1W	-0.095585478	10000027	9	30002358,30002360
30002360	ZZ5X-M	-0.044481439	10000027	9	30002301,30002359,30002362
30002361	UAV-1E	-0.243132922	10000027	9	30002356,30002357
30002362	CL-IRS	-0.027507488	10000027	9	30002360,30002363
30002363	QBZO-R	-0.045966437	10000027	9	30002358,30002362,30002370
30002364	QHJR-E	-0.520107268	10000027	9	30002342,30002365,30002368
30002365	1PF-BC	-0.711876058	10000027	9	30002364,30002366,30002367,30002369
30002366	D-OJEZ	-0.761516359	10000027	9	30001563,30002365
30002367	C-V6DQ	-0.872146531	10000027	9	30002365,30002368,30002369
30002368	Z-FET0	-0.768321221	10000027	9	30002364,30002367,30002369
30002369	EX-GBT	-0.906963107	10000027	9	30002298,30002365,30002367,30002368
30002370	PX-IHN	-0.108995443	10000027	9	30002355,30002363,30002371,30002372,30002374
30002371	WPV-JN	-0.000393402	10000027	9	30002370,30002375,30002376
30002372	IL-H0A	-0.013026942	10000027	9	30002370,30002373,30002374,30002376
30002373	CT8K-0	-0.045386098	10000027	9	30002372,30002374,30002375
30002374	M9-LAN	-0.076380104	10000027	9	30002370,30002372,30002373
30002375	C-4D0W	-0.036053895	10000027	9	30000986,30002371,30002373
30002376	L4X-1V	-0.100332654	10000027	9	30002371,30002372
30002377	M-V0PQ	-0.249026909	10000027	9	30002343,30002378,30002379
30002378	DYPL-6	-0.191534956	10000027	9	30002287,30002377,30002379,30002380
30002379	V-OL61	-0.153503578	10000027	9	30002377,30002378,30002380
30002380	RK-Q51	-0.143494926	10000027	9	30002305,30002378,30002379,30002381
30002381	F69O-M	-0.5245716	10000027	9	30002305,30002380,30002382
30002382	T-IDGH	-0.754625851	10000027	9	30002381
30002383	Aeddin	0.569667727212997	10000028	7	30002384,30002385,30002523
30002384	Gulfonodi	0.497860496629184	10000028	7	30002383,30002385
30002385	Teonusude	0.586313722833068	10000028	7	30002383,30002384,30002386,30002387,30002570
30002386	Gelfiven	0.559771147107813	10000028	7	30002385,30002388,30002389
30002387	Bosena	0.400467093539569	10000028	7	30002385,30002388,30002390
30002388	Oddelulf	0.37078100977404	10000028	7	30002386,30002387,30002389,30002402
30002389	Atlar	0.373367479969537	10000028	7	30002386,30002388,30002396
30002390	Heild	0.330762361810442	10000028	7	30002387,30002391,30002393
30002391	Hrokkur	0.298882619620892	10000028	7	30002390,30002392
30002392	Hrober	0.307823152863453	10000028	7	30002391
30002393	Aedald	0.250457748762269	10000028	7	30002390,30002394,30002395
30002394	Muttokon	0.207189993807433	10000028	7	30002393,30002420
30002395	Audesder	0.264711529903528	10000028	7	30000116,30002393
30002396	Illamur	0.282340277399644	10000028	7	30002389,30002397,30002401
30002397	Horaka	0.619041752061134	10000028	7	30002396,30002398,30002399,30002400
30002398	Eldulf	0.563633239668015	10000028	7	30002397,30002400
30002399	Orien	0.804725369536559	10000028	7	30002397,30002401,30002408
30002400	Varigne	0.640147043487014	10000028	7	30002397,30002398
30002401	Meildolf	0.284598202570362	10000028	7	30002396,30002399,30002412
30002402	Istodard	0.294880439748296	10000028	7	30002388,30002403,30002404,30002407
30002403	Gonheim	0.283823625793139	10000028	7	30002402,30002404,30002406
30002404	Half	0.241078225891371	10000028	7	30002402,30002403,30002405
30002405	Sakulda	0.302073308831044	10000028	7	30002404
30002406	Hedaleolfarber	0.303156496312386	10000028	7	30002403
30002407	Altbrard	0.349868579472155	10000028	7	30002402
30002408	Fegomenko	0.50419898212434	10000028	7	30002399,30002409,30002410
30002409	Osvetur	0.247579899989726	10000028	7	30002408,30002410,30002413
30002410	Mimiror	0.204492736337935	10000028	7	30002408,30002409
30002412	Ennur	0.0583488140778023	10000028	7	30002401,30003465
30002413	Unertek	0.30413512720666	10000028	7	30002409,30002414
30002414	Klingt	0.302146752364593	10000028	7	30002413,30002415
30002415	Weld	0.302036211705344	10000028	7	30002414,30002416,30002419
30002416	Kattegaud	0.715862687007719	10000028	7	30002415,30002417,30002418
30002417	Kadlina	0.419906714082145	10000028	7	30002416,30002418,30002419
30002418	Hegfunden	0.322561818938573	10000028	7	30002416,30002417,30002419
30002419	Aeditide	0.214490968760275	10000028	7	30002415,30002417,30002418,30002420
30002420	Egbinger	0.034555197236855	10000028	7	30000970,30002394,30002419
30002421	MR4-MY	-0.203417515602401	10000029	9	30000225,30002422,30002423
30002422	SR-KBB	-0.292991722334169	10000029	9	30002421,30002424,30002451
30002423	FDZ4-A	-0.231161615160994	10000029	9	30002421,30002426,30002428
30002424	2E-ZR5	-0.312305088602511	10000029	9	30002422,30002425
30002425	O1-FTD	-0.408474820880035	10000029	9	30002424,30002427,30002438
30002426	Roua	-0.207205058967884	10000029	9	30002423
30002427	OEY-OR	-0.354765481415537	10000029	9	30002425,30002444
30002428	M-MD31	-0.266536557230167	10000029	9	30002423,30002429,30002431,30002437
30002429	WH-2EZ	-0.166802387775936	10000029	9	30002428,30002430,30002434
30002430	D0-F4W	-0.0497474859870775	10000029	9	30002429,30002432,30002433,30002434
30002431	QKTR-L	-0.385336941803501	10000029	9	30002428
30002432	YN3-E3	-0.0716111529575163	10000029	9	30002430,30002433,30002434,30002493
30002433	NBPH-N	-0.0692137969466016	10000029	9	30002430,30002432,30002434,30002435,30002473
30002434	L-HV5C	-0.0484252811117425	10000029	9	30002429,30002430,30002432,30002433
30002435	L4X-FH	-0.0766309004018217	10000029	9	30002433,30002436
30002436	B6-52M	-0.0856602348859216	10000029	9	30002435,30002437
30002437	V-MZW0	-0.0894503789034548	10000029	9	30002428,30002436
30002438	BND-16	-0.492231401780468	10000029	9	30002425,30002439,30002441
30002439	IOO-7O	-0.530402276476384	10000029	9	30002438,30002440
30002440	BWF-ZZ	-0.575444967131184	10000029	9	30000186,30002439,30002442,30002443
30002441	4-CUM5	-0.49256886288755	10000029	9	30002438,30002443
30002442	8MG-J6	-0.604991333031781	10000029	9	30002440
30002443	RLSI-V	-0.534088698543066	10000029	9	30002440,30002441
30002444	39-DGG	-0.35549716788781	10000029	9	30002427,30002445,30002446
30002445	SV-K8J	-0.351946763506458	10000029	9	30002444
30002446	6RQ9-A	-0.401299423570116	10000029	9	30002444,30002447,30002449
30002447	K42-IE	-0.44637977979248	10000029	9	30002446,30002448,30002449
30002448	VSJ-PP	-0.392566510304233	10000029	9	30002447,30002449,30002457
30002449	3USX-F	-0.3354413805829	10000029	9	30002446,30002447,30002448,30002450
30002450	9-KWXC	-0.325051562856473	10000029	9	30002449,30002467
30002451	NQ-9IH	-0.207899649186625	10000029	9	30002422,30002452,30002453
30002452	KR-V6G	-0.204148085473954	10000029	9	30002451,30002454
30002453	AP9-LV	-0.254786438585681	10000029	9	30002451,30002454,30002456
30002454	0-GZX9	-0.30272480909207	10000029	9	30002452,30002453,30002455
30002455	2H-TSE	-0.287484543200004	10000029	9	30002454
30002456	4NGK-F	-0.226950966837389	10000029	9	30002453
30002457	O-VWPB	-0.405916306591282	10000029	9	30002448,30002458,30002459,30002461
30002458	LX-ZOJ	-0.450453972113301	10000029	9	30002457,30002460,30002461,30002462
30002459	6L78-1	-0.395668106215844	10000029	9	30002457,30002460,30002461,30002463,30002465
30002460	04-LQM	-0.640171612489613	10000029	9	30002458,30002459,30002466
30002461	4VY-Y1	-0.36999360291498	10000029	9	30002457,30002458,30002459,30002462
30002462	LU-HQS	-0.416562822804441	10000029	9	30002458,30002461,30002464
30002463	U-L4KS	-0.479062551352616	10000029	9	30002459,30002464,30002465,30002481
30002464	K25-XD	-0.587187573574278	10000029	9	30002462,30002463
30002465	6YC-TU	-0.365395241260715	10000029	9	30002459,30002463,30002499
30002466	Y8R-XZ	-0.516373010406394	10000029	9	30002460
30002467	P-E9GN	-0.392296516475065	10000029	9	30002450,30002468,30002470
30002468	HJO-84	-0.353985628766592	10000029	9	30002467,30002469
30002469	4D9-66	-0.421436827464784	10000029	9	30002468,30002470
30002470	L-TOFR	-0.726555070852246	10000029	9	30000318,30002467,30002469,30002471
30002471	Q-TBHW	-0.783718521757537	10000029	9	30002470,30002472
30002472	9P4O-F	-1.0	10000029	9	30002471,30002866
30002473	UBX-CC	-0.0619933694413854	10000029	9	30002433,30002474,30002475,30002478
30002474	TJM-JJ	-0.0474549973147296	10000029	9	30002473,30002475,30002476,30002479
30002475	EOA-ZC	-0.0707319572928586	10000029	9	30000200,30002473,30002474
30002476	G-73MR	-0.0267586328172708	10000029	9	30002474,30002477,30002478,30002480
30002477	E-91FV	-0.0158123579982706	10000029	9	30002476,30002479,30002480
30002478	AD-5B8	-0.0312653265967424	10000029	9	30002473,30002476,30002480,30003466
30002479	QP0K-B	-0.0330191982873029	10000029	9	30000288,30002474,30002477
30002480	54-MF6	-0.0164407390089	10000029	9	30002476,30002477,30002478
30002481	D-I9HJ	-0.305086186764576	10000029	9	30002463,30002482,30002484,30002489,30002490
30002482	P-6I0B	-0.366315176295368	10000029	9	30002481,30002483
30002483	CFYY-J	-0.213250820468244	10000029	9	30002482,30002485
30002484	8-KZXQ	-0.171292512509746	10000029	9	30002481,30002486
30002485	HKYW-T	-0.0453794315981772	10000029	9	30002483,30002487,30002492
30002486	3SFU-S	-0.0689559219055337	10000029	9	30002484,30002491
30002487	VJ-NQP	-0.0318128319011651	10000029	9	30002485,30002488
30002488	U6D-9A	-0.0255318780991104	10000029	9	30002487,30002489
30002489	Atioth	-0.0184705739997717	10000029	9	30001000,30002481,30002488
30002490	PYY3-5	-0.244046434232426	10000029	9	30002481
30002491	RFGW-V	-0.0847706283513594	10000029	9	30002486,30002492
30002492	N-HK93	-0.209959317236662	10000029	9	30002485,30002491
30002493	LR-2XT	-0.115960310749433	10000029	9	30002432,30002494,30002496
30002494	TZL-WT	-0.164365444163727	10000029	9	30002493,30002495
30002495	4K0N-J	-0.128218410053848	10000029	9	30002494
30002496	B-F1MI	-0.0906657602888409	10000029	9	30002493,30002497,30002498
30002497	W-3BSU	-0.090184953452172	10000029	9	30002496,30002498
30002498	BE-UUN	-0.12469789578384	10000029	9	30002496,30002497
30002499	O2O-2X	-0.425000091959547	10000029	9	30002465,30002500,30002501
30002500	JE1-36	-0.52333753916457	10000029	9	30002499
30002501	5F-YRA	-0.432547715012959	10000029	9	30002499,30002502
30002502	TDE4-H	-0.584441904305893	10000029	9	30002501,30002503
30002503	UER-TH	-0.73119130938916	10000029	9	30002502,30002504
30002504	UG-UWZ	-0.958540140182635	10000029	9	30002503
30002505	Hulm	1.0	10000030	7	30002511,30002518
30002506	Osoggur	0.531568289512956	10000030	7	30002507,30002537
30002507	Abudban	0.732447724631049	10000030	7	30002506,30002509,30002510,30002512,30002530
30002508	Trytedald	0.879658503699026	10000030	7	30000037,30002509,30002524
30002509	Odatrik	0.816178548165424	10000030	7	30000004,30002507,30002508,30002510
30002510	Rens	0.894581865921	10000030	7	30002507,30002509,30002526
30002511	Ameinaka	0.987423205310479	10000030	7	30002505,30002524,30003374,30012505
30002512	Alakgur	0.558835698017025	10000030	7	30002507,30002513
30002513	Dammalin	0.478755802383134	10000030	7	30002512,30002514,30002515
30002514	Bosboger	0.324581804745487	10000030	7	30002513,30002516,30002517
30002515	Olfeim	0.438684256330258	10000030	7	30002513
30002516	Lulm	0.34397383105912	10000030	7	30002514,30002517
30002517	Gulmorogod	0.37679403765006	10000030	7	30002099,30002514,30002516,30002537
30002518	Edmalbrurdus	0.989230243020573	10000030	7	30002505,30002519,30032505
30002519	Kronsur	0.882245259419057	10000030	7	30002518,30002520,30002521
30002520	Dumkirinur	0.70661563468129	10000030	7	30002519,30002521,30002522
30002521	Sist	0.808059171096497	10000030	7	30002519,30002520
30002522	Obrolber	0.567182252999036	10000030	7	30002520,30002523
30002523	Austraka	0.755710518128467	10000030	7	30002383,30002522,30002531
30002524	Ivar	0.95621091866395	10000030	7	30002508,30002511,30002525,30042505
30002525	Meirakulf	0.882066715955943	10000030	7	30002524,30002526,30003410
30002526	Frarn	0.838970913082267	10000030	7	30002510,30002525,30002527,30002529,30002530
30002527	Illinfrik	0.846359784577259	10000030	7	30002526,30002528,30002569
30002528	Balginia	0.817656685246978	10000030	7	30002527,30002572
30002529	Gyng	0.798142970042974	10000030	7	30002526,30002530,30002568
30002530	Avesber	0.753183656806172	10000030	7	30002507,30002526,30002529
30002531	Gerek	0.732252143515203	10000030	7	30002523,30002532,30002533,30002534,30002535
30002532	Tongofur	0.583068995521793	10000030	7	30002531,30002536
30002533	Gerbold	0.822565803700865	10000030	7	30002531,30002549
30002534	Rokofur	0.618088558559596	10000030	7	30002531,30002535,30002560
30002535	Ebasgerdur	0.774381873230984	10000030	7	30002531,30002534
30002536	Ebodold	0.444631549618515	10000030	7	30002532
30002537	Amamake	0.438761248111	10000030	7	30002506,30002517,30002538,30002539,30002541,30002542
30002538	Vard	0.379095938438127	10000030	7	30002537,30002539,30002540,30002541,30002962
30002539	Siseide	0.338351102747753	10000030	7	30002095,30002537,30002538,30002540,30002541,30002542,30002693
30002540	Lantorn	0.33948597391556	10000030	7	30002538,30002539,30002541
30002541	Dal	0.411359588988721	10000030	7	30002096,30002537,30002538,30002539,30002540,30002542
30002542	Auga	0.385483820575927	10000030	7	30002537,30002539,30002541,30003068
30002543	Eystur	0.949231821845826	10000030	7	30002053,30002544,30002545,30002573,30003388,30012547
